drug_id,target_id,label
CHEMBL130075,CHEMBL2480,0
CHEMBL128568,CHEMBL2480,0
CHEMBL340322,CHEMBL2480,0
CHEMBL131167,CHEMBL2480,0
CHEMBL132399,CHEMBL2480,0
CHEMBL128795,CHEMBL2480,0
CHEMBL129454,CHEMBL2480,0
CHEMBL336330,CHEMBL2480,0
CHEMBL128589,CHEMBL2480,1
CHEMBL130719,CHEMBL2480,1
CHEMBL128455,CHEMBL2480,0
CHEMBL341026,CHEMBL2480,0
CHEMBL131346,CHEMBL2480,1
CHEMBL334341,CHEMBL2480,0
CHEMBL424450,CHEMBL2480,0
CHEMBL338159,CHEMBL2480,1
CHEMBL334333,CHEMBL2480,0
CHEMBL336544,CHEMBL2480,0
CHEMBL307976,CHEMBL2480,0
CHEMBL338488,CHEMBL2480,0
CHEMBL185238,CHEMBL2480,0
CHEMBL215630,CHEMBL2480,1
CHEMBL217195,CHEMBL2480,1
CHEMBL214028,CHEMBL2480,1
CHEMBL214949,CHEMBL2480,0
CHEMBL216646,CHEMBL2480,0
CHEMBL364623,CHEMBL2480,1
CHEMBL249097,CHEMBL2480,1
CHEMBL398894,CHEMBL2480,1
CHEMBL251096,CHEMBL2480,0
CHEMBL250902,CHEMBL2480,0
CHEMBL251759,CHEMBL2480,1
CHEMBL251758,CHEMBL2480,1
CHEMBL398422,CHEMBL2480,1
CHEMBL251549,CHEMBL2480,1
CHEMBL251548,CHEMBL2480,0
CHEMBL398421,CHEMBL2480,0
CHEMBL443240,CHEMBL2480,1
CHEMBL250543,CHEMBL2480,1
CHEMBL400320,CHEMBL2480,0
CHEMBL250542,CHEMBL2480,0
CHEMBL250340,CHEMBL2480,0
CHEMBL398886,CHEMBL2480,0
CHEMBL249514,CHEMBL2480,0
CHEMBL399382,CHEMBL2480,0
CHEMBL249318,CHEMBL2480,1
CHEMBL399381,CHEMBL2480,1
CHEMBL249317,CHEMBL2480,1
CHEMBL249316,CHEMBL2480,0
CHEMBL248898,CHEMBL2480,0
CHEMBL400388,CHEMBL2480,0
CHEMBL248897,CHEMBL2480,0
CHEMBL430201,CHEMBL2480,0
CHEMBL248707,CHEMBL2480,0
CHEMBL248706,CHEMBL2480,0
CHEMBL400499,CHEMBL2480,0
CHEMBL249918,CHEMBL2480,1
CHEMBL249917,CHEMBL2480,1
CHEMBL399064,CHEMBL2480,1
CHEMBL249916,CHEMBL2480,1
CHEMBL249713,CHEMBL2480,1
CHEMBL250324,CHEMBL2480,1
CHEMBL400798,CHEMBL2480,1
CHEMBL399955,CHEMBL2480,1
CHEMBL250323,CHEMBL2480,1
CHEMBL250322,CHEMBL2480,1
CHEMBL399954,CHEMBL2480,1
CHEMBL249098,CHEMBL2480,1
CHEMBL248676,CHEMBL2480,1
CHEMBL1240885,CHEMBL2480,0
CHEMBL264406,CHEMBL2480,1
CHEMBL406845,CHEMBL2480,1
CHEMBL573578,CHEMBL2480,1
CHEMBL515414,CHEMBL2480,1
CHEMBL604399,CHEMBL4799,1
CHEMBL1788161,CHEMBL4799,0
CHEMBL1788162,CHEMBL4799,0
CHEMBL3251359,CHEMBL4799,0
CHEMBL1788163,CHEMBL4799,0
CHEMBL3251363,CHEMBL4799,0
CHEMBL2368667,CHEMBL4799,0
CHEMBL1744388,CHEMBL4799,0
CHEMBL1744387,CHEMBL4799,0
CHEMBL437508,CHEMBL4799,1
CHEMBL3350513,CHEMBL4799,0
CHEMBL3350528,CHEMBL4799,0
CHEMBL3251364,CHEMBL4799,0
CHEMBL3350514,CHEMBL4799,0
CHEMBL3350509,CHEMBL4799,0
CHEMBL2367949,CHEMBL4799,0
CHEMBL607942,CHEMBL4799,0
CHEMBL607646,CHEMBL4799,0
CHEMBL608483,CHEMBL4799,0
CHEMBL1230617,CHEMBL4799,0
CHEMBL608353,CHEMBL4799,0
CHEMBL607630,CHEMBL4799,0
CHEMBL3143591,CHEMBL4799,0
CHEMBL603556,CHEMBL4799,0
CHEMBL1229561,CHEMBL4799,0
CHEMBL3143582,CHEMBL4799,0
CHEMBL606240,CHEMBL4799,0
CHEMBL1625734,CHEMBL4799,0
CHEMBL608484,CHEMBL4799,0
CHEMBL1788158,CHEMBL4799,0
CHEMBL3143581,CHEMBL4799,0
CHEMBL609073,CHEMBL4799,0
CHEMBL3143592,CHEMBL4799,0
CHEMBL605010,CHEMBL4799,0
CHEMBL3251357,CHEMBL4799,0
CHEMBL3251358,CHEMBL4799,0
CHEMBL2364580,CHEMBL4799,0
CHEMBL3251360,CHEMBL4799,0
CHEMBL3251361,CHEMBL4799,0
CHEMBL3251362,CHEMBL4799,0
CHEMBL3251365,CHEMBL4799,0
CHEMBL574737,CHEMBL2393,0
CHEMBL3218576,CHEMBL2393,0
CHEMBL2103840,CHEMBL2393,0
CHEMBL1241855,CHEMBL2393,0
CHEMBL1088752,CHEMBL2393,0
CHEMBL1171837,CHEMBL2393,0
CHEMBL411907,CHEMBL2393,0
CHEMBL3120215,CHEMBL2393,0
CHEMBL270995,CHEMBL2393,0
CHEMBL3991933,CHEMBL2393,0
CHEMBL3989868,CHEMBL2393,0
CHEMBL3187723,CHEMBL2393,0
CHEMBL3188551,CHEMBL2393,0
CHEMBL2219422,CHEMBL2393,0
CHEMBL2103851,CHEMBL2393,0
CHEMBL1822792,CHEMBL2393,0
CHEMBL3544964,CHEMBL2393,0
CHEMBL2165191,CHEMBL2393,0
CHEMBL1908360,CHEMBL2393,0
CHEMBL398606,CHEMBL2828,0
CHEMBL410456,CHEMBL2828,1
CHEMBL404941,CHEMBL2828,1
CHEMBL516640,CHEMBL2828,0
CHEMBL269538,CHEMBL2828,0
CHEMBL574588,CHEMBL2828,0
CHEMBL574613,CHEMBL2828,0
CHEMBL408982,CHEMBL2828,1
CHEMBL220227,CHEMBL2828,1
CHEMBL569552,CHEMBL2828,0
CHEMBL571357,CHEMBL2828,0
CHEMBL585533,CHEMBL2828,1
CHEMBL569151,CHEMBL2828,1
CHEMBL566058,CHEMBL2828,1
CHEMBL571142,CHEMBL2828,1
CHEMBL569114,CHEMBL2828,1
CHEMBL572006,CHEMBL2828,1
CHEMBL1270399,CHEMBL2828,1
CHEMBL1615182,CHEMBL2828,0
CHEMBL1474834,CHEMBL4948,1
CHEMBL2048912,CHEMBL4948,0
CHEMBL2148053,CHEMBL4948,0
CHEMBL2205766,CHEMBL4948,0
CHEMBL2348417,CHEMBL4948,1
CHEMBL3425865,CHEMBL4948,1
CHEMBL3577124,CHEMBL4948,1
CHEMBL1834657,CHEMBL4121,0
CHEMBL127907,CHEMBL2506,1
CHEMBL3652556,CHEMBL2506,0
CHEMBL3652552,CHEMBL2506,0
CHEMBL3652553,CHEMBL2506,0
CHEMBL3652557,CHEMBL2506,0
CHEMBL3652555,CHEMBL2506,0
CHEMBL3652554,CHEMBL2506,0
CHEMBL3978752,CHEMBL2506,0
CHEMBL3908330,CHEMBL2506,1
CHEMBL3960573,CHEMBL2506,0
CHEMBL3895113,CHEMBL2506,0
CHEMBL3924639,CHEMBL2506,0
CHEMBL3893108,CHEMBL2506,0
CHEMBL3915652,CHEMBL2506,0
CHEMBL3985385,CHEMBL2506,0
CHEMBL3967162,CHEMBL2506,0
CHEMBL3890939,CHEMBL2506,0
CHEMBL3937989,CHEMBL2506,0
CHEMBL3902079,CHEMBL2506,1
CHEMBL3899047,CHEMBL2506,0
CHEMBL3905118,CHEMBL2506,0
CHEMBL3932069,CHEMBL2506,0
CHEMBL3959575,CHEMBL2506,0
CHEMBL3944530,CHEMBL2506,0
CHEMBL3970627,CHEMBL2506,0
CHEMBL3945702,CHEMBL2506,0
CHEMBL3975060,CHEMBL2506,0
CHEMBL3950980,CHEMBL2506,0
CHEMBL3954271,CHEMBL2506,0
CHEMBL3903485,CHEMBL2506,1
CHEMBL3946655,CHEMBL2506,0
CHEMBL3918830,CHEMBL2506,0
CHEMBL3958894,CHEMBL2506,0
CHEMBL3904337,CHEMBL2506,0
CHEMBL4115267,CHEMBL2506,0
CHEMBL3941317,CHEMBL2506,0
CHEMBL3909894,CHEMBL2506,0
CHEMBL3913253,CHEMBL2506,0
CHEMBL3983092,CHEMBL2506,0
CHEMBL3927742,CHEMBL2506,0
CHEMBL3951952,CHEMBL2506,0
CHEMBL3984896,CHEMBL2506,0
CHEMBL3915101,CHEMBL2506,0
CHEMBL3976821,CHEMBL2506,0
CHEMBL3909760,CHEMBL2506,0
CHEMBL3971848,CHEMBL2506,0
CHEMBL3900695,CHEMBL2506,0
CHEMBL3963046,CHEMBL2506,0
CHEMBL3890540,CHEMBL2506,0
CHEMBL3923382,CHEMBL2506,0
CHEMBL3969786,CHEMBL2506,0
CHEMBL3948113,CHEMBL2506,0
CHEMBL3955316,CHEMBL2506,0
CHEMBL3979076,CHEMBL2506,0
CHEMBL3946609,CHEMBL2506,0
CHEMBL3970833,CHEMBL2506,0
CHEMBL3941267,CHEMBL2506,0
CHEMBL3956322,CHEMBL2506,0
CHEMBL3932273,CHEMBL2506,0
CHEMBL3909708,CHEMBL2506,0
CHEMBL3983518,CHEMBL2506,0
CHEMBL3915048,CHEMBL2506,0
CHEMBL3963551,CHEMBL2506,0
CHEMBL3924065,CHEMBL2506,0
CHEMBL4106960,CHEMBL2506,0
CHEMBL3943113,CHEMBL2506,0
CHEMBL3891810,CHEMBL2506,0
CHEMBL3929170,CHEMBL2506,0
CHEMBL3901218,CHEMBL2506,0
CHEMBL3952358,CHEMBL2506,0
CHEMBL3906660,CHEMBL2506,0
CHEMBL3943611,CHEMBL2506,1
CHEMBL3915648,CHEMBL2506,0
CHEMBL3924494,CHEMBL2506,0
CHEMBL3899980,CHEMBL2506,0
CHEMBL3905605,CHEMBL2506,0
CHEMBL3909036,CHEMBL2506,0
CHEMBL3897204,CHEMBL2506,0
CHEMBL3928694,CHEMBL2506,0
CHEMBL3891738,CHEMBL2506,0
CHEMBL3919788,CHEMBL2506,0
CHEMBL3890517,CHEMBL2506,0
CHEMBL3914977,CHEMBL2506,0
CHEMBL3906150,CHEMBL2506,0
CHEMBL3934130,CHEMBL2506,0
CHEMBL3904948,CHEMBL2506,0
CHEMBL3936477,CHEMBL2506,0
CHEMBL3900200,CHEMBL2506,0
CHEMBL3928171,CHEMBL2506,0
CHEMBL4108332,CHEMBL2506,0
CHEMBL3937154,CHEMBL2506,0
CHEMBL3914585,CHEMBL2506,0
CHEMBL3927107,CHEMBL2506,0
CHEMBL3951327,CHEMBL2506,0
CHEMBL3936062,CHEMBL2506,0
CHEMBL3965936,CHEMBL2506,0
CHEMBL3978467,CHEMBL2506,0
CHEMBL3912230,CHEMBL2506,0
CHEMBL3927688,CHEMBL2506,0
CHEMBL3899666,CHEMBL2506,0
CHEMBL3890695,CHEMBL2506,0
CHEMBL3983105,CHEMBL2506,0
CHEMBL3944386,CHEMBL2506,0
CHEMBL3919993,CHEMBL2506,0
CHEMBL3897742,CHEMBL2506,0
CHEMBL3922289,CHEMBL2506,0
CHEMBL3983141,CHEMBL2506,0
CHEMBL3906651,CHEMBL2506,0
CHEMBL3975159,CHEMBL2506,0
CHEMBL3902096,CHEMBL2506,0
CHEMBL3919139,CHEMBL2506,0
CHEMBL3963623,CHEMBL2506,0
CHEMBL3984147,CHEMBL2506,0
CHEMBL3920568,CHEMBL2506,0
CHEMBL3892574,CHEMBL2506,0
CHEMBL3929469,CHEMBL2506,0
CHEMBL3905018,CHEMBL2506,0
CHEMBL3906075,CHEMBL2506,0
CHEMBL3919008,CHEMBL2506,0
CHEMBL3915060,CHEMBL2506,0
CHEMBL3981628,CHEMBL2506,0
CHEMBL3912820,CHEMBL2506,0
CHEMBL3916088,CHEMBL2506,0
CHEMBL3957873,CHEMBL2506,0
CHEMBL3986566,CHEMBL2506,0
CHEMBL3942682,CHEMBL2506,0
CHEMBL3968766,CHEMBL2506,0
CHEMBL3943892,CHEMBL2506,0
CHEMBL3896468,CHEMBL2506,0
CHEMBL3949231,CHEMBL2506,0
CHEMBL3981392,CHEMBL2506,0
CHEMBL3967736,CHEMBL2506,0
CHEMBL3896558,CHEMBL2506,0
CHEMBL3898334,CHEMBL2506,0
CHEMBL3966219,CHEMBL2506,0
CHEMBL3911954,CHEMBL2506,0
CHEMBL3958472,CHEMBL2506,0
CHEMBL3912834,CHEMBL2506,0
CHEMBL3986092,CHEMBL2506,0
CHEMBL3903818,CHEMBL2506,1
CHEMBL3974718,CHEMBL2506,0
CHEMBL3890590,CHEMBL2506,0
CHEMBL3956206,CHEMBL2506,0
CHEMBL3921660,CHEMBL2506,0
CHEMBL3932628,CHEMBL2506,0
CHEMBL3916167,CHEMBL2506,0
CHEMBL3944119,CHEMBL2506,0
CHEMBL3914913,CHEMBL2506,0
CHEMBL3939461,CHEMBL2506,0
CHEMBL3930603,CHEMBL2506,0
CHEMBL3958091,CHEMBL2506,0
CHEMBL3929323,CHEMBL2506,0
CHEMBL3960354,CHEMBL2506,0
CHEMBL3976928,CHEMBL2506,0
CHEMBL3947641,CHEMBL2506,0
CHEMBL3984997,CHEMBL2506,0
CHEMBL3953002,CHEMBL2506,0
CHEMBL3892705,CHEMBL2506,1
CHEMBL3961707,CHEMBL2506,0
CHEMBL3972628,CHEMBL2506,1
CHEMBL3946500,CHEMBL2506,0
CHEMBL3983827,CHEMBL2506,0
CHEMBL3955193,CHEMBL2506,0
CHEMBL3970027,CHEMBL2506,0
CHEMBL3898823,CHEMBL2506,0
CHEMBL3908213,CHEMBL2506,0
CHEMBL3907841,CHEMBL2506,0
CHEMBL3913302,CHEMBL2506,1
CHEMBL3897756,CHEMBL2506,1
CHEMBL3922301,CHEMBL2506,0
CHEMBL3904381,CHEMBL2506,0
CHEMBL3932385,CHEMBL2506,1
CHEMBL3907351,CHEMBL2506,0
CHEMBL3980955,CHEMBL2506,1
CHEMBL3898326,CHEMBL2506,1
CHEMBL3969513,CHEMBL2506,0
CHEMBL3892916,CHEMBL2506,0
CHEMBL3958463,CHEMBL2506,1
CHEMBL3981934,CHEMBL2506,0
CHEMBL3953184,CHEMBL2506,1
CHEMBL3977525,CHEMBL2506,0
CHEMBL3944480,CHEMBL2506,0
CHEMBL3899512,CHEMBL2506,0
CHEMBL3974020,CHEMBL2506,0
CHEMBL3890547,CHEMBL2506,1
CHEMBL3959624,CHEMBL2506,0
CHEMBL3982990,CHEMBL2506,0
CHEMBL3950899,CHEMBL2506,1
CHEMBL3975008,CHEMBL2506,1
CHEMBL3945623,CHEMBL2506,0
CHEMBL3960655,CHEMBL2506,0
CHEMBL3936728,CHEMBL2506,0
CHEMBL104215,CHEMBL267,1
CHEMBL321569,CHEMBL267,1
CHEMBL103293,CHEMBL267,1
CHEMBL321779,CHEMBL267,1
CHEMBL103454,CHEMBL267,1
CHEMBL102595,CHEMBL267,1
CHEMBL419171,CHEMBL267,1
CHEMBL102165,CHEMBL267,1
CHEMBL105056,CHEMBL267,1
CHEMBL432941,CHEMBL267,1
CHEMBL420609,CHEMBL267,0
CHEMBL419682,CHEMBL267,0
CHEMBL322395,CHEMBL267,1
CHEMBL88462,CHEMBL267,0
CHEMBL431996,CHEMBL267,1
CHEMBL104077,CHEMBL267,0
CHEMBL91250,CHEMBL267,0
CHEMBL88771,CHEMBL267,1
CHEMBL104857,CHEMBL267,1
CHEMBL100076,CHEMBL267,0
CHEMBL320417,CHEMBL267,0
CHEMBL3706662,CHEMBL267,1
CHEMBL91815,CHEMBL267,1
CHEMBL105516,CHEMBL267,0
CHEMBL328029,CHEMBL267,0
CHEMBL314995,CHEMBL267,0
CHEMBL103839,CHEMBL267,1
CHEMBL421025,CHEMBL267,1
CHEMBL100825,CHEMBL267,1
CHEMBL88483,CHEMBL267,1
CHEMBL313746,CHEMBL267,0
CHEMBL89363,CHEMBL267,0
CHEMBL102946,CHEMBL267,1
CHEMBL318996,CHEMBL267,1
CHEMBL101081,CHEMBL267,1
CHEMBL317821,CHEMBL267,1
CHEMBL105005,CHEMBL267,0
CHEMBL3706663,CHEMBL267,1
CHEMBL3706661,CHEMBL267,1
CHEMBL317693,CHEMBL267,0
CHEMBL99637,CHEMBL267,1
CHEMBL313500,CHEMBL267,0
CHEMBL101795,CHEMBL267,0
CHEMBL89010,CHEMBL267,1
CHEMBL86531,CHEMBL267,1
CHEMBL318429,CHEMBL267,1
CHEMBL315753,CHEMBL267,0
CHEMBL105436,CHEMBL267,1
CHEMBL321116,CHEMBL267,1
CHEMBL421405,CHEMBL267,1
CHEMBL103627,CHEMBL267,1
CHEMBL102727,CHEMBL267,1
CHEMBL102183,CHEMBL267,1
CHEMBL3706664,CHEMBL267,0
CHEMBL88606,CHEMBL267,0
CHEMBL313821,CHEMBL267,1
CHEMBL266969,CHEMBL267,0
CHEMBL435738,CHEMBL267,0
CHEMBL451250,CHEMBL267,0
CHEMBL291667,CHEMBL267,0
CHEMBL292323,CHEMBL267,0
CHEMBL177372,CHEMBL267,0
CHEMBL433805,CHEMBL267,0
CHEMBL64459,CHEMBL267,0
CHEMBL359934,CHEMBL267,0
CHEMBL435910,CHEMBL267,0
CHEMBL304414,CHEMBL267,0
CHEMBL267019,CHEMBL267,0
CHEMBL291979,CHEMBL267,0
CHEMBL62843,CHEMBL267,0
CHEMBL63009,CHEMBL267,0
CHEMBL267941,CHEMBL267,0
CHEMBL292287,CHEMBL267,0
CHEMBL64430,CHEMBL267,0
CHEMBL64068,CHEMBL267,0
CHEMBL62067,CHEMBL267,0
CHEMBL64814,CHEMBL267,0
CHEMBL62176,CHEMBL267,0
CHEMBL367440,CHEMBL267,0
CHEMBL64165,CHEMBL267,0
CHEMBL268868,CHEMBL267,0
CHEMBL7775,CHEMBL267,0
CHEMBL366543,CHEMBL267,0
CHEMBL177616,CHEMBL267,0
CHEMBL60200,CHEMBL267,0
CHEMBL61119,CHEMBL267,0
CHEMBL64231,CHEMBL267,0
CHEMBL367276,CHEMBL267,0
CHEMBL62699,CHEMBL267,0
CHEMBL294205,CHEMBL267,0
CHEMBL293913,CHEMBL267,0
CHEMBL7914,CHEMBL267,0
CHEMBL59812,CHEMBL267,1
CHEMBL63455,CHEMBL267,0
CHEMBL293250,CHEMBL267,0
CHEMBL62701,CHEMBL267,0
CHEMBL174819,CHEMBL267,0
CHEMBL297523,CHEMBL267,1
CHEMBL303127,CHEMBL267,0
CHEMBL293889,CHEMBL267,0
CHEMBL61278,CHEMBL267,0
CHEMBL64781,CHEMBL267,0
CHEMBL266255,CHEMBL267,0
CHEMBL301612,CHEMBL267,1
CHEMBL293251,CHEMBL267,0
CHEMBL294341,CHEMBL267,0
CHEMBL60472,CHEMBL267,0
CHEMBL291359,CHEMBL267,0
CHEMBL355759,CHEMBL267,0
CHEMBL7939,CHEMBL267,0
CHEMBL8095,CHEMBL267,0
CHEMBL172299,CHEMBL267,0
CHEMBL293986,CHEMBL267,0
CHEMBL8223,CHEMBL267,0
CHEMBL122744,CHEMBL267,1
CHEMBL295901,CHEMBL267,0
CHEMBL419428,CHEMBL267,1
CHEMBL124333,CHEMBL267,1
CHEMBL288999,CHEMBL267,0
CHEMBL297011,CHEMBL267,0
CHEMBL436362,CHEMBL267,1
CHEMBL42136,CHEMBL267,1
CHEMBL295902,CHEMBL267,0
CHEMBL43577,CHEMBL267,1
CHEMBL46851,CHEMBL267,0
CHEMBL39181,CHEMBL267,0
CHEMBL290921,CHEMBL267,1
CHEMBL440847,CHEMBL267,1
CHEMBL41465,CHEMBL267,1
CHEMBL127771,CHEMBL267,1
CHEMBL45149,CHEMBL267,0
CHEMBL127633,CHEMBL267,1
CHEMBL37493,CHEMBL2109,0
CHEMBL259526,CHEMBL2109,0
CHEMBL3746157,CHEMBL2109,1
CHEMBL3746484,CHEMBL2109,1
CHEMBL3747095,CHEMBL2109,1
CHEMBL3747443,CHEMBL2109,1
CHEMBL3745744,CHEMBL2109,0
CHEMBL449216,CHEMBL2109,0
CHEMBL3545308,CHEMBL2109,0
CHEMBL31574,CHEMBL2508,1
CHEMBL150,CHEMBL2508,0
CHEMBL151,CHEMBL2508,0
CHEMBL117,CHEMBL2508,0
CHEMBL210540,CHEMBL2508,1
CHEMBL141247,CHEMBL2508,1
CHEMBL258765,CHEMBL2508,0
CHEMBL1242367,CHEMBL2508,0
CHEMBL1916359,CHEMBL2508,0
CHEMBL1171238,CHEMBL2508,0
CHEMBL2426395,CHEMBL2508,1
CHEMBL2426391,CHEMBL2508,1
CHEMBL2426387,CHEMBL2508,1
CHEMBL2426383,CHEMBL2508,1
CHEMBL2426399,CHEMBL2508,1
CHEMBL3356117,CHEMBL2508,0
CHEMBL3698724,CHEMBL2508,1
CHEMBL3698642,CHEMBL2508,1
CHEMBL3698663,CHEMBL2508,1
CHEMBL3641916,CHEMBL2508,1
CHEMBL3702141,CHEMBL2508,1
CHEMBL3641990,CHEMBL2508,1
CHEMBL3702128,CHEMBL2508,1
CHEMBL3702136,CHEMBL2508,1
CHEMBL3642038,CHEMBL2508,1
CHEMBL3698700,CHEMBL2508,1
CHEMBL3698659,CHEMBL2508,1
CHEMBL3698674,CHEMBL2508,1
CHEMBL3971812,CHEMBL2508,1
CHEMBL3642007,CHEMBL2508,1
CHEMBL3702217,CHEMBL2508,1
CHEMBL3237704,CHEMBL2508,1
CHEMBL3702050,CHEMBL2508,1
CHEMBL3698644,CHEMBL2508,1
CHEMBL3702096,CHEMBL2508,1
CHEMBL3702070,CHEMBL2508,1
CHEMBL3702209,CHEMBL2508,1
CHEMBL3702158,CHEMBL2508,1
CHEMBL3641908,CHEMBL2508,1
CHEMBL3698726,CHEMBL2508,1
CHEMBL3702160,CHEMBL2508,1
CHEMBL3702123,CHEMBL2508,1
CHEMBL3698685,CHEMBL2508,1
CHEMBL3641995,CHEMBL2508,1
CHEMBL3698656,CHEMBL2508,1
CHEMBL3698731,CHEMBL2508,1
CHEMBL3702047,CHEMBL2508,1
CHEMBL3702114,CHEMBL2508,1
CHEMBL3698670,CHEMBL2508,1
CHEMBL3702247,CHEMBL2508,1
CHEMBL3642025,CHEMBL2508,1
CHEMBL3698696,CHEMBL2508,1
CHEMBL3702222,CHEMBL2508,1
CHEMBL3642001,CHEMBL2508,1
CHEMBL3702068,CHEMBL2508,1
CHEMBL3702049,CHEMBL2508,1
CHEMBL3702166,CHEMBL2508,1
CHEMBL3642009,CHEMBL2508,1
CHEMBL3702137,CHEMBL2508,1
CHEMBL3702089,CHEMBL2508,1
CHEMBL3698643,CHEMBL2508,1
CHEMBL3698732,CHEMBL2508,1
CHEMBL3642014,CHEMBL2508,1
CHEMBL3702132,CHEMBL2508,1
CHEMBL3237445,CHEMBL2508,1
CHEMBL3641914,CHEMBL2508,1
CHEMBL3702213,CHEMBL2508,1
CHEMBL3641996,CHEMBL2508,1
CHEMBL3642011,CHEMBL2508,1
CHEMBL3702048,CHEMBL2508,0
CHEMBL3237448,CHEMBL2508,1
CHEMBL3702086,CHEMBL2508,1
CHEMBL3642036,CHEMBL2508,1
CHEMBL3698721,CHEMBL2508,1
CHEMBL3641912,CHEMBL2508,1
CHEMBL3702051,CHEMBL2508,1
CHEMBL3702198,CHEMBL2508,1
CHEMBL3642032,CHEMBL2508,1
CHEMBL3702205,CHEMBL2508,1
CHEMBL3702161,CHEMBL2508,1
CHEMBL3698638,CHEMBL2508,1
CHEMBL3702245,CHEMBL2508,1
CHEMBL3642000,CHEMBL2508,1
CHEMBL3642016,CHEMBL2508,1
CHEMBL3698651,CHEMBL2508,1
CHEMBL3702115,CHEMBL2508,1
CHEMBL3698680,CHEMBL2508,1
CHEMBL3698652,CHEMBL2508,1
CHEMBL3702126,CHEMBL2508,1
CHEMBL3702119,CHEMBL2508,1
CHEMBL3642002,CHEMBL2508,1
CHEMBL3698650,CHEMBL2508,1
CHEMBL3698667,CHEMBL2508,1
CHEMBL3698675,CHEMBL2508,1
CHEMBL3702156,CHEMBL2508,1
CHEMBL3702566,CHEMBL2508,0
CHEMBL3702164,CHEMBL2508,1
CHEMBL3702203,CHEMBL2508,1
CHEMBL3702241,CHEMBL2508,1
CHEMBL3673434,CHEMBL2508,0
CHEMBL3642030,CHEMBL2508,1
CHEMBL3702064,CHEMBL2508,1
CHEMBL3702193,CHEMBL2508,1
CHEMBL3698687,CHEMBL2508,1
CHEMBL3698649,CHEMBL2508,1
CHEMBL3702092,CHEMBL2508,1
CHEMBL3237442,CHEMBL2508,1
CHEMBL3702221,CHEMBL2508,1
CHEMBL3698681,CHEMBL2508,1
CHEMBL3237449,CHEMBL2508,1
CHEMBL3698653,CHEMBL2508,1
CHEMBL3702154,CHEMBL2508,1
CHEMBL3698639,CHEMBL2508,1
CHEMBL3698668,CHEMBL2508,1
CHEMBL3702208,CHEMBL2508,1
CHEMBL3702190,CHEMBL2508,1
CHEMBL3698708,CHEMBL2508,1
CHEMBL3698741,CHEMBL2508,1
CHEMBL3698695,CHEMBL2508,1
CHEMBL3237446,CHEMBL2508,1
CHEMBL3642015,CHEMBL2508,1
CHEMBL3702106,CHEMBL2508,1
CHEMBL3642020,CHEMBL2508,1
CHEMBL3698728,CHEMBL2508,1
CHEMBL3641910,CHEMBL2508,1
CHEMBL3702159,CHEMBL2508,1
CHEMBL3702045,CHEMBL2508,1
CHEMBL3642023,CHEMBL2508,1
CHEMBL3642004,CHEMBL2508,1
CHEMBL3642006,CHEMBL2508,1
CHEMBL3698677,CHEMBL2508,1
CHEMBL3702167,CHEMBL2508,1
CHEMBL3698683,CHEMBL2508,1
CHEMBL3698657,CHEMBL2508,1
CHEMBL3698739,CHEMBL2508,1
CHEMBL3702121,CHEMBL2508,1
CHEMBL3702071,CHEMBL2508,1
CHEMBL3698722,CHEMBL2508,1
CHEMBL3698671,CHEMBL2508,1
CHEMBL3702192,CHEMBL2508,1
CHEMBL3698660,CHEMBL2508,1
CHEMBL3702155,CHEMBL2508,1
CHEMBL3702195,CHEMBL2508,1
CHEMBL3702135,CHEMBL2508,1
CHEMBL3698723,CHEMBL2508,1
CHEMBL3702139,CHEMBL2508,1
CHEMBL3702191,CHEMBL2508,1
CHEMBL3642019,CHEMBL2508,1
CHEMBL3642031,CHEMBL2508,1
CHEMBL3641997,CHEMBL2508,1
CHEMBL3702117,CHEMBL2508,1
CHEMBL3702091,CHEMBL2508,1
CHEMBL3642013,CHEMBL2508,1
CHEMBL3702220,CHEMBL2508,1
CHEMBL3642028,CHEMBL2508,1
CHEMBL3698669,CHEMBL2508,1
CHEMBL3702087,CHEMBL2508,1
CHEMBL3702243,CHEMBL2508,1
CHEMBL3641992,CHEMBL2508,1
CHEMBL3702142,CHEMBL2508,1
CHEMBL3642037,CHEMBL2508,1
CHEMBL3698676,CHEMBL2508,1
CHEMBL3237444,CHEMBL2508,1
CHEMBL3702218,CHEMBL2508,1
CHEMBL3702188,CHEMBL2508,1
CHEMBL3698697,CHEMBL2508,1
CHEMBL3702095,CHEMBL2508,1
CHEMBL3698672,CHEMBL2508,1
CHEMBL3698641,CHEMBL2508,1
CHEMBL3702224,CHEMBL2508,1
CHEMBL150894,CHEMBL2527,0
CHEMBL179383,CHEMBL2527,0
CHEMBL176015,CHEMBL2527,1
CHEMBL178971,CHEMBL2527,1
CHEMBL179636,CHEMBL2527,0
CHEMBL175878,CHEMBL2527,0
CHEMBL176276,CHEMBL2527,0
CHEMBL176041,CHEMBL2527,0
CHEMBL175780,CHEMBL2527,1
CHEMBL367390,CHEMBL2527,1
CHEMBL176554,CHEMBL2527,0
CHEMBL175481,CHEMBL2527,0
CHEMBL176235,CHEMBL2527,1
CHEMBL176115,CHEMBL2527,0
CHEMBL176326,CHEMBL2527,1
CHEMBL175676,CHEMBL2527,1
CHEMBL179583,CHEMBL2527,1
CHEMBL175553,CHEMBL2527,1
CHEMBL359881,CHEMBL2527,1
CHEMBL179717,CHEMBL2527,1
CHEMBL361378,CHEMBL2527,1
