id,length,count_A,count_R,count_N,count_D,count_C,count_Q,count_E,count_G,count_H,count_I,count_L,count_K,count_M,count_F,count_P,count_S,count_T,count_W,count_Y,count_V,nterm_freq_A,nterm_freq_R,nterm_freq_N,nterm_freq_D,nterm_freq_C,nterm_freq_Q,nterm_freq_E,nterm_freq_G,nterm_freq_H,nterm_freq_I,nterm_freq_L,nterm_freq_K,nterm_freq_M,nterm_freq_F,nterm_freq_P,nterm_freq_S,nterm_freq_T,nterm_freq_W,nterm_freq_Y,nterm_freq_V,cterm_freq_A,cterm_freq_R,cterm_freq_N,cterm_freq_D,cterm_freq_C,cterm_freq_Q,cterm_freq_E,cterm_freq_G,cterm_freq_H,cterm_freq_I,cterm_freq_L,cterm_freq_K,cterm_freq_M,cterm_freq_F,cterm_freq_P,cterm_freq_S,cterm_freq_T,cterm_freq_W,cterm_freq_Y,cterm_freq_V,central_freq_A,central_freq_R,central_freq_N,central_freq_D,central_freq_C,central_freq_Q,central_freq_E,central_freq_G,central_freq_H,central_freq_I,central_freq_L,central_freq_K,central_freq_M,central_freq_F,central_freq_P,central_freq_S,central_freq_T,central_freq_W,central_freq_Y,central_freq_V,nterm_hydrophobic,cterm_hydrophobic,central_hydrophobic,nterm_polar,cterm_polar,central_polar,nterm_positive,cterm_positive,central_positive,nterm_negative,cterm_negative,central_negative,nterm_special,cterm_special,central_special,gradient_A,gradient_R,gradient_N,gradient_D,gradient_C,gradient_Q,gradient_E,gradient_G,gradient_H,gradient_I,gradient_L,gradient_K,gradient_M,gradient_F,gradient_P,gradient_S,gradient_T,gradient_W,gradient_Y,gradient_V
P24723|CHEMBL3616|Protein,683,34,41,31,35,24,31,42,50,27,37,61,39,19,42,29,30,42,8,16,45,0.014705882352941176,0.07352941176470588,0.029411764705882353,0.029411764705882353,0.0,0.07352941176470588,0.014705882352941176,0.08823529411764706,0.029411764705882353,0.014705882352941176,0.10294117647058823,0.08823529411764706,0.029411764705882353,0.029411764705882353,0.04411764705882353,0.08823529411764706,0.10294117647058823,0.014705882352941176,0.04411764705882353,0.08823529411764706,0.014705882352941176,0.07352941176470588,0.058823529411764705,0.08823529411764706,0.0,0.058823529411764705,0.11764705882352941,0.014705882352941176,0.029411764705882353,0.08823529411764706,0.058823529411764705,0.029411764705882353,0.014705882352941176,0.07352941176470588,0.1323529411764706,0.058823529411764705,0.014705882352941176,0.014705882352941176,0.014705882352941176,0.04411764705882353,0.05850091407678245,0.056672760511883,0.04570383912248629,0.04936014625228519,0.043875685557586835,0.04021937842778794,0.0603290676416819,0.07861060329067641,0.04204753199268738,0.054844606946983544,0.09140767824497258,0.056672760511883,0.029250457038391225,0.06398537477148081,0.031078610603290677,0.03656307129798903,0.062157221206581355,0.010968921389396709,0.021937842778793418,0.06581352833638025,0.3382352941176471,0.3235294117647059,0.396709323583181,0.29411764705882354,0.19117647058823528,0.1846435100548446,0.19117647058823528,0.1323529411764706,0.15539305301645337,0.04411764705882353,0.20588235294117646,0.10968921389396709,0.1323529411764706,0.14705882352941177,0.15356489945155394,0.0,0.0,0.029411764705882353,0.05882352941176471,0.0,-0.01470588235294118,0.10294117647058823,-0.07352941176470588,0.0,0.07352941176470588,-0.044117647058823525,-0.05882352941176471,-0.014705882352941176,0.04411764705882353,0.08823529411764705,-0.02941176470588236,-0.08823529411764705,0.0,-0.029411764705882356,-0.04411764705882353
Q13557|CHEMBL2801|CaM,499,38,25,20,27,11,19,36,31,18,33,42,36,11,20,25,28,30,8,15,26,0.08163265306122448,0.061224489795918366,0.02040816326530612,0.02040816326530612,0.04081632653061224,0.04081632653061224,0.08163265306122448,0.061224489795918366,0.0,0.061224489795918366,0.04081632653061224,0.10204081632653061,0.04081632653061224,0.061224489795918366,0.02040816326530612,0.04081632653061224,0.14285714285714285,0.0,0.04081632653061224,0.04081632653061224,0.0,0.08163265306122448,0.08163265306122448,0.02040816326530612,0.02040816326530612,0.04081632653061224,0.04081632653061224,0.10204081632653061,0.061224489795918366,0.061224489795918366,0.02040816326530612,0.061224489795918366,0.0,0.04081632653061224,0.10204081632653061,0.08163265306122448,0.061224489795918366,0.061224489795918366,0.0,0.061224489795918366,0.08478802992518704,0.04488778054862843,0.03740648379052369,0.06234413965087282,0.0199501246882793,0.03740648379052369,0.07481296758104738,0.057356608478802994,0.03740648379052369,0.06733167082294264,0.09725685785536159,0.06982543640897755,0.022443890274314215,0.03740648379052369,0.04738154613466334,0.05486284289276808,0.04987531172069826,0.012468827930174564,0.032418952618453865,0.05236907730673317,0.3673469387755102,0.24489795918367346,0.40648379052369077,0.24489795918367346,0.2653061224489796,0.17955112219451372,0.16326530612244897,0.20408163265306123,0.15211970074812967,0.10204081632653061,0.061224489795918366,0.1371571072319202,0.12244897959183673,0.22448979591836735,0.12468827930174564,-0.08163265306122448,0.020408163265306117,0.061224489795918366,0.0,-0.02040816326530612,0.0,-0.04081632653061224,0.04081632653061225,0.061224489795918366,0.0,-0.02040816326530612,-0.04081632653061225,-0.04081632653061224,-0.020408163265306124,0.0816326530612245,0.04081632653061224,-0.08163265306122448,0.061224489795918366,-0.04081632653061224,0.020408163265306124
P50750|CHEMBL3116|Cyclin-dependent,372,22,23,18,21,7,17,23,19,8,19,45,29,11,14,18,19,18,5,14,22,0.08108108108108109,0.02702702702702703,0.0,0.05405405405405406,0.05405405405405406,0.05405405405405406,0.10810810810810811,0.08108108108108109,0.0,0.02702702702702703,0.02702702702702703,0.13513513513513514,0.02702702702702703,0.08108108108108109,0.02702702702702703,0.05405405405405406,0.02702702702702703,0.0,0.05405405405405406,0.08108108108108109,0.05405405405405406,0.10810810810810811,0.08108108108108109,0.0,0.0,0.13513513513513514,0.08108108108108109,0.02702702702702703,0.0,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.0,0.08108108108108109,0.08108108108108109,0.08108108108108109,0.13513513513513514,0.0,0.02702702702702703,0.02702702702702703,0.05704697986577181,0.06040268456375839,0.050335570469798654,0.06375838926174497,0.016778523489932886,0.03355704697986577,0.053691275167785234,0.050335570469798654,0.026845637583892617,0.05704697986577181,0.14429530201342283,0.07718120805369127,0.03355704697986577,0.026845637583892617,0.04697986577181208,0.04697986577181208,0.040268456375838924,0.016778523489932886,0.03691275167785235,0.06040268456375839,0.3783783783783784,0.24324324324324326,0.43288590604026844,0.13513513513513514,0.43243243243243246,0.17114093959731544,0.16216216216216217,0.13513513513513514,0.1644295302013423,0.16216216216216217,0.08108108108108109,0.1174496644295302,0.16216216216216217,0.10810810810810811,0.11409395973154363,-0.02702702702702703,0.08108108108108109,0.08108108108108109,-0.05405405405405406,-0.05405405405405406,0.08108108108108109,-0.02702702702702703,-0.05405405405405406,0.0,0.0,0.0,-0.10810810810810811,-0.02702702702702703,0.0,0.05405405405405406,0.02702702702702703,0.10810810810810811,0.0,-0.02702702702702703,-0.05405405405405406
P35790|CHEMBL3117|Choline,457,28,25,15,15,8,23,43,29,8,20,57,29,13,26,38,33,13,6,17,11,0.13333333333333333,0.022222222222222223,0.0,0.044444444444444446,0.044444444444444446,0.044444444444444446,0.06666666666666667,0.15555555555555556,0.0,0.0,0.1111111111111111,0.044444444444444446,0.022222222222222223,0.022222222222222223,0.08888888888888889,0.13333333333333333,0.044444444444444446,0.0,0.0,0.022222222222222223,0.13333333333333333,0.044444444444444446,0.0,0.044444444444444446,0.0,0.06666666666666667,0.022222222222222223,0.06666666666666667,0.044444444444444446,0.06666666666666667,0.08888888888888889,0.06666666666666667,0.022222222222222223,0.08888888888888889,0.0,0.08888888888888889,0.0,0.044444444444444446,0.06666666666666667,0.044444444444444446,0.043596730245231606,0.05994550408719346,0.04087193460490463,0.02997275204359673,0.01634877384196185,0.04904632152588556,0.10626702997275204,0.051771117166212535,0.01634877384196185,0.04632152588555858,0.1307901907356948,0.0653950953678474,0.02997275204359673,0.05722070844686648,0.09264305177111716,0.06267029972752043,0.02997275204359673,0.010899182561307902,0.03814713896457766,0.021798365122615803,0.3111111111111111,0.5555555555555556,0.3787465940054496,0.2222222222222222,0.15555555555555556,0.18256130790190736,0.06666666666666667,0.15555555555555556,0.14168937329700274,0.1111111111111111,0.06666666666666667,0.1362397820163488,0.28888888888888886,0.06666666666666667,0.16076294277929154,0.0,0.022222222222222223,0.0,0.0,-0.044444444444444446,0.02222222222222222,-0.04444444444444444,-0.08888888888888889,0.044444444444444446,0.06666666666666667,-0.022222222222222213,0.02222222222222222,0.0,0.06666666666666667,-0.08888888888888889,-0.04444444444444444,-0.044444444444444446,0.044444444444444446,0.06666666666666667,0.022222222222222223
P17252|CHEMBL299|Protein,672,30,30,25,51,20,28,42,47,21,31,50,59,21,42,39,34,28,8,20,46,0.08955223880597014,0.05970149253731343,0.04477611940298507,0.07462686567164178,0.04477611940298507,0.07462686567164178,0.014925373134328358,0.07462686567164178,0.04477611940298507,0.029850746268656716,0.014925373134328358,0.08955223880597014,0.014925373134328358,0.13432835820895522,0.029850746268656716,0.04477611940298507,0.04477611940298507,0.014925373134328358,0.0,0.05970149253731343,0.04477611940298507,0.029850746268656716,0.05970149253731343,0.05970149253731343,0.014925373134328358,0.08955223880597014,0.05970149253731343,0.05970149253731343,0.014925373134328358,0.05970149253731343,0.04477611940298507,0.05970149253731343,0.0,0.1044776119402985,0.11940298507462686,0.04477611940298507,0.029850746268656716,0.0,0.014925373134328358,0.08955223880597014,0.03903345724907063,0.04460966542750929,0.03345724907063197,0.07806691449814127,0.02973977695167286,0.031598513011152414,0.0687732342007435,0.07063197026022305,0.031598513011152414,0.046468401486988845,0.08550185873605948,0.09107806691449814,0.03717472118959108,0.048327137546468404,0.05390334572490706,0.05204460966542751,0.04275092936802974,0.013011152416356878,0.03531598513011153,0.06691449814126393,0.3582089552238806,0.3582089552238806,0.37174721189591076,0.208955223880597,0.22388059701492538,0.15985130111524162,0.19402985074626866,0.1044776119402985,0.16728624535315986,0.08955223880597014,0.11940298507462686,0.14684014869888476,0.14925373134328357,0.19402985074626866,0.15427509293680297,-0.04477611940298507,-0.029850746268656716,0.01492537313432836,-0.014925373134328353,-0.029850746268656712,0.01492537313432836,0.04477611940298507,-0.014925373134328353,-0.029850746268656712,0.029850746268656716,0.029850746268656712,-0.029850746268656712,-0.014925373134328358,-0.02985074626865672,0.08955223880597014,0.0,-0.014925373134328356,-0.014925373134328358,0.014925373134328358,0.029850746268656712
P05771|CHEMBL3045|Protein,671,31,32,25,46,20,25,49,45,19,32,47,59,21,44,37,36,33,9,19,42,0.08955223880597014,0.05970149253731343,0.029850746268656716,0.029850746268656716,0.04477611940298507,0.05970149253731343,0.05970149253731343,0.08955223880597014,0.04477611940298507,0.014925373134328358,0.014925373134328358,0.08955223880597014,0.014925373134328358,0.11940298507462686,0.07462686567164178,0.04477611940298507,0.05970149253731343,0.014925373134328358,0.0,0.04477611940298507,0.029850746268656716,0.05970149253731343,0.07462686567164178,0.07462686567164178,0.0,0.04477611940298507,0.1044776119402985,0.014925373134328358,0.0,0.04477611940298507,0.05970149253731343,0.1044776119402985,0.014925373134328358,0.08955223880597014,0.08955223880597014,0.029850746268656716,0.07462686567164178,0.014925373134328358,0.029850746268656716,0.04477611940298507,0.04283054003724395,0.0446927374301676,0.0335195530726257,0.07262569832402235,0.03165735567970205,0.0335195530726257,0.07076350093109869,0.07076350093109869,0.0297951582867784,0.0521415270018622,0.0782122905027933,0.0856610800744879,0.035381750465549346,0.055865921787709494,0.048417132216014895,0.05772811918063315,0.0446927374301676,0.01303538175046555,0.03165735567970205,0.0670391061452514,0.31343283582089554,0.3283582089552239,0.3761638733705773,0.19402985074626866,0.22388059701492538,0.16945996275605213,0.19402985074626866,0.16417910447761194,0.1601489757914339,0.08955223880597014,0.1791044776119403,0.14338919925512103,0.208955223880597,0.1044776119402985,0.15083798882681565,-0.059701492537313425,0.0,0.044776119402985065,0.044776119402985065,-0.04477611940298507,-0.01492537313432836,0.04477611940298507,-0.07462686567164178,-0.04477611940298507,0.029850746268656712,0.04477611940298507,0.01492537313432836,0.0,-0.02985074626865672,0.01492537313432836,-0.014925373134328356,0.014925373134328353,0.0,0.029850746268656716,0.0
Q16512|CHEMBL3384|Protein,942,81,76,21,50,14,39,78,69,17,25,122,41,13,38,64,72,51,9,11,51,0.0851063829787234,0.1276595744680851,0.010638297872340425,0.0425531914893617,0.0,0.0851063829787234,0.11702127659574468,0.07446808510638298,0.010638297872340425,0.010638297872340425,0.22340425531914893,0.031914893617021274,0.010638297872340425,0.0,0.031914893617021274,0.07446808510638298,0.02127659574468085,0.010638297872340425,0.0,0.031914893617021274,0.10638297872340426,0.11702127659574468,0.02127659574468085,0.07446808510638298,0.010638297872340425,0.02127659574468085,0.0851063829787234,0.06382978723404255,0.0,0.0,0.11702127659574468,0.02127659574468085,0.0,0.0851063829787234,0.10638297872340426,0.05319148936170213,0.06382978723404255,0.010638297872340425,0.0,0.0425531914893617,0.08355437665782493,0.07029177718832891,0.023872679045092837,0.05172413793103448,0.017241379310344827,0.038461538461538464,0.07824933687002653,0.07427055702917772,0.021220159151193633,0.03183023872679045,0.11936339522546419,0.04774535809018567,0.015915119363395226,0.03978779840848806,0.06763925729442971,0.07957559681697612,0.05702917771883289,0.009283819628647215,0.014588859416445624,0.058355437665782495,0.3723404255319149,0.3617021276595745,0.3726790450928382,0.19148936170212766,0.1595744680851064,0.1989389920424403,0.1702127659574468,0.13829787234042554,0.13925729442970822,0.1595744680851064,0.1595744680851064,0.129973474801061,0.10638297872340426,0.18085106382978725,0.15915119363395225,0.021276595744680854,-0.010638297872340413,0.010638297872340425,0.031914893617021274,0.010638297872340425,-0.06382978723404255,-0.03191489361702128,-0.010638297872340427,-0.010638297872340425,-0.010638297872340425,-0.10638297872340424,-0.010638297872340424,-0.010638297872340425,0.0851063829787234,0.07446808510638298,-0.021276595744680847,0.042553191489361694,0.0,0.0,0.010638297872340427
P28482|CHEMBL4040|MAP,360,25,19,19,24,7,12,21,17,13,28,43,23,9,13,20,16,14,3,19,15,0.2222222222222222,0.05555555555555555,0.027777777777777776,0.027777777777777776,0.0,0.027777777777777776,0.05555555555555555,0.16666666666666666,0.0,0.027777777777777776,0.027777777777777776,0.0,0.05555555555555555,0.027777777777777776,0.05555555555555555,0.027777777777777776,0.027777777777777776,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.05555555555555555,0.0,0.08333333333333333,0.0,0.027777777777777776,0.16666666666666666,0.027777777777777776,0.0,0.027777777777777776,0.1111111111111111,0.1111111111111111,0.027777777777777776,0.1111111111111111,0.08333333333333333,0.027777777777777776,0.027777777777777776,0.0,0.027777777777777776,0.0,0.04861111111111111,0.052083333333333336,0.0625,0.06944444444444445,0.024305555555555556,0.034722222222222224,0.04513888888888889,0.034722222222222224,0.04513888888888889,0.09027777777777778,0.13194444444444445,0.06597222222222222,0.020833333333333332,0.027777777777777776,0.052083333333333336,0.04861111111111111,0.041666666666666664,0.010416666666666666,0.052083333333333336,0.041666666666666664,0.5277777777777778,0.3888888888888889,0.4236111111111111,0.1111111111111111,0.08333333333333333,0.1875,0.05555555555555555,0.16666666666666666,0.16319444444444445,0.08333333333333333,0.25,0.11458333333333333,0.2222222222222222,0.1111111111111111,0.1111111111111111,-0.1388888888888889,0.0,-0.027777777777777776,0.05555555555555555,0.0,0.0,0.1111111111111111,-0.1388888888888889,0.0,0.0,0.08333333333333333,0.1111111111111111,-0.027777777777777776,0.08333333333333333,0.027777777777777776,0.0,0.0,0.0,-0.05555555555555555,-0.08333333333333333
P27361|CHEMBL3385|MAP,379,26,23,13,22,6,17,26,24,11,26,43,21,10,13,22,18,19,3,18,18,0.13513513513513514,0.05405405405405406,0.0,0.02702702702702703,0.0,0.05405405405405406,0.10810810810810811,0.2702702702702703,0.0,0.0,0.0,0.02702702702702703,0.05405405405405406,0.02702702702702703,0.10810810810810811,0.0,0.02702702702702703,0.0,0.0,0.10810810810810811,0.08108108108108109,0.05405405405405406,0.0,0.05405405405405406,0.0,0.05405405405405406,0.1891891891891892,0.02702702702702703,0.0,0.02702702702702703,0.13513513513513514,0.05405405405405406,0.02702702702702703,0.10810810810810811,0.10810810810810811,0.0,0.05405405405405406,0.0,0.0,0.02702702702702703,0.05901639344262295,0.06229508196721312,0.04262295081967213,0.06229508196721312,0.019672131147540985,0.04262295081967213,0.04918032786885246,0.04262295081967213,0.036065573770491806,0.08196721311475409,0.12459016393442623,0.05901639344262295,0.022950819672131147,0.02622950819672131,0.04590163934426229,0.05901639344262295,0.05245901639344262,0.009836065573770493,0.05901639344262295,0.04262295081967213,0.32432432432432434,0.40540540540540543,0.4262295081967213,0.08108108108108109,0.10810810810810811,0.19672131147540983,0.08108108108108109,0.10810810810810811,0.15737704918032788,0.13513513513513514,0.24324324324324326,0.11147540983606558,0.3783783783783784,0.13513513513513514,0.10819672131147541,-0.05405405405405406,0.0,0.0,0.02702702702702703,0.0,0.0,0.08108108108108109,-0.24324324324324326,0.0,0.02702702702702703,0.13513513513513514,0.02702702702702703,-0.02702702702702703,0.08108108108108109,0.0,0.0,0.02702702702702703,0.0,0.0,-0.08108108108108109
O34483|CHEMBL4974|HPr,310,17,22,12,15,2,11,33,23,3,26,36,16,10,8,13,14,21,1,5,22,0.03225806451612903,0.06451612903225806,0.06451612903225806,0.03225806451612903,0.0,0.03225806451612903,0.12903225806451613,0.06451612903225806,0.0,0.0967741935483871,0.06451612903225806,0.06451612903225806,0.0967741935483871,0.03225806451612903,0.03225806451612903,0.06451612903225806,0.06451612903225806,0.0,0.0,0.06451612903225806,0.0967741935483871,0.06451612903225806,0.0967741935483871,0.06451612903225806,0.0,0.06451612903225806,0.16129032258064516,0.06451612903225806,0.0,0.03225806451612903,0.0967741935483871,0.06451612903225806,0.06451612903225806,0.06451612903225806,0.0,0.0,0.03225806451612903,0.0,0.0,0.03225806451612903,0.05241935483870968,0.07258064516129033,0.028225806451612902,0.04838709677419355,0.008064516129032258,0.03225806451612903,0.0967741935483871,0.07661290322580645,0.012096774193548387,0.08870967741935484,0.125,0.04838709677419355,0.020161290322580645,0.020161290322580645,0.04838709677419355,0.04838709677419355,0.07258064516129033,0.004032258064516129,0.020161290322580645,0.07661290322580645,0.3870967741935484,0.3870967741935484,0.40725806451612906,0.22580645161290322,0.1935483870967742,0.1814516129032258,0.12903225806451613,0.12903225806451613,0.13306451612903225,0.16129032258064516,0.22580645161290322,0.14516129032258066,0.0967741935483871,0.06451612903225806,0.13306451612903225,0.06451612903225806,0.0,0.03225806451612903,0.03225806451612903,0.0,0.03225806451612903,0.03225806451612903,0.0,0.0,-0.06451612903225806,0.03225806451612903,0.0,-0.03225806451612903,0.03225806451612903,-0.03225806451612903,-0.06451612903225806,-0.03225806451612903,0.0,0.0,-0.03225806451612903
P24941|CHEMBL301|Cyclin-dependent,298,19,16,8,16,3,9,17,16,10,16,39,21,5,16,19,14,17,4,10,23,0.034482758620689655,0.034482758620689655,0.06896551724137931,0.0,0.0,0.034482758620689655,0.13793103448275862,0.13793103448275862,0.0,0.034482758620689655,0.034482758620689655,0.13793103448275862,0.034482758620689655,0.034482758620689655,0.0,0.0,0.06896551724137931,0.0,0.06896551724137931,0.13793103448275862,0.13793103448275862,0.06896551724137931,0.034482758620689655,0.06896551724137931,0.0,0.034482758620689655,0.0,0.0,0.06896551724137931,0.034482758620689655,0.10344827586206896,0.10344827586206896,0.0,0.06896551724137931,0.13793103448275862,0.034482758620689655,0.034482758620689655,0.0,0.0,0.06896551724137931,0.058333333333333334,0.05416666666666667,0.020833333333333332,0.058333333333333334,0.0125,0.029166666666666667,0.05416666666666667,0.05,0.03333333333333333,0.058333333333333334,0.14583333333333334,0.058333333333333334,0.016666666666666666,0.05416666666666667,0.0625,0.05416666666666667,0.058333333333333334,0.016666666666666666,0.03333333333333333,0.07083333333333333,0.3793103448275862,0.41379310344827586,0.45416666666666666,0.1724137931034483,0.13793103448275862,0.1625,0.1724137931034483,0.2413793103448276,0.14583333333333334,0.13793103448275862,0.06896551724137931,0.1125,0.13793103448275862,0.13793103448275862,0.125,0.10344827586206896,0.034482758620689655,-0.034482758620689655,0.06896551724137931,0.0,0.0,-0.13793103448275862,-0.13793103448275862,0.06896551724137931,0.0,0.06896551724137931,-0.034482758620689655,-0.034482758620689655,0.034482758620689655,0.13793103448275862,0.034482758620689655,-0.034482758620689655,0.0,-0.06896551724137931,-0.06896551724137931
P51451|CHEMBL2250|Tyrosine-protein,505,34,35,13,24,8,20,42,32,8,24,50,33,15,19,35,28,22,10,20,33,0.04,0.0,0.02,0.08,0.0,0.04,0.04,0.04,0.02,0.02,0.1,0.18,0.02,0.02,0.18,0.08,0.02,0.02,0.0,0.08,0.04,0.12,0.0,0.04,0.04,0.06,0.16,0.02,0.0,0.02,0.08,0.0,0.0,0.06,0.12,0.04,0.08,0.02,0.06,0.04,0.07407407407407407,0.07160493827160494,0.02962962962962963,0.044444444444444446,0.014814814814814815,0.037037037037037035,0.07901234567901234,0.07160493827160494,0.01728395061728395,0.05432098765432099,0.10123456790123457,0.05925925925925926,0.0345679012345679,0.037037037037037035,0.04938271604938271,0.05432098765432099,0.04197530864197531,0.019753086419753086,0.04197530864197531,0.06666666666666667,0.3,0.32,0.42962962962962964,0.16,0.18,0.16296296296296298,0.2,0.12,0.14814814814814814,0.12,0.2,0.12345679012345678,0.22,0.18,0.13580246913580246,0.0,0.12,-0.02,-0.04,0.04,0.019999999999999997,0.12,-0.02,-0.02,0.0,-0.020000000000000004,-0.18,-0.02,0.039999999999999994,-0.06,-0.04,0.06,0.0,0.06,-0.04
Q9BTU6|CHEMBL2251|PI4-kinase,479,45,32,16,27,7,30,29,27,9,19,40,28,4,24,40,32,13,10,15,32,0.14893617021276595,0.0425531914893617,0.0,0.0425531914893617,0.0,0.0425531914893617,0.0425531914893617,0.1276595744680851,0.02127659574468085,0.0,0.02127659574468085,0.0,0.02127659574468085,0.0425531914893617,0.1702127659574468,0.1276595744680851,0.0425531914893617,0.0,0.02127659574468085,0.0851063829787234,0.0425531914893617,0.06382978723404255,0.02127659574468085,0.02127659574468085,0.0,0.0851063829787234,0.0425531914893617,0.0,0.0425531914893617,0.02127659574468085,0.06382978723404255,0.06382978723404255,0.02127659574468085,0.06382978723404255,0.0851063829787234,0.19148936170212766,0.0425531914893617,0.0425531914893617,0.02127659574468085,0.06382978723404255,0.09350649350649351,0.07012987012987013,0.03896103896103896,0.06233766233766234,0.01818181818181818,0.06233766233766234,0.06493506493506493,0.05454545454545454,0.015584415584415584,0.046753246753246755,0.09350649350649351,0.06493506493506493,0.005194805194805195,0.04935064935064935,0.07272727272727272,0.04415584415584416,0.023376623376623377,0.02077922077922078,0.033766233766233764,0.06493506493506493,0.3404255319148936,0.3404255319148936,0.4077922077922078,0.2127659574468085,0.3404255319148936,0.16883116883116883,0.06382978723404255,0.1702127659574468,0.15064935064935064,0.0851063829787234,0.06382978723404255,0.12727272727272726,0.2978723404255319,0.0851063829787234,0.14545454545454545,-0.10638297872340424,0.021276595744680847,0.02127659574468085,-0.02127659574468085,0.0,0.0425531914893617,0.0,-0.1276595744680851,0.02127659574468085,0.02127659574468085,0.042553191489361694,0.06382978723404255,0.0,0.021276595744680847,-0.0851063829787234,0.06382978723404256,0.0,0.0425531914893617,0.0,-0.021276595744680854
P49138|CHEMBL4990|MAP,386,24,22,12,17,7,17,28,18,11,24,34,29,14,12,33,23,22,5,14,20,0.07894736842105263,0.0,0.0,0.0,0.0,0.07894736842105263,0.0,0.07894736842105263,0.02631578947368421,0.0,0.05263157894736842,0.02631578947368421,0.02631578947368421,0.07894736842105263,0.39473684210526316,0.10526315789473684,0.02631578947368421,0.0,0.0,0.02631578947368421,0.15789473684210525,0.10526315789473684,0.02631578947368421,0.07894736842105263,0.0,0.02631578947368421,0.07894736842105263,0.0,0.02631578947368421,0.07894736842105263,0.10526315789473684,0.15789473684210525,0.02631578947368421,0.0,0.02631578947368421,0.02631578947368421,0.0,0.0,0.02631578947368421,0.05263157894736842,0.04838709677419355,0.05806451612903226,0.035483870967741936,0.04516129032258064,0.02258064516129032,0.041935483870967745,0.08064516129032258,0.04838709677419355,0.02903225806451613,0.06774193548387097,0.09032258064516129,0.07096774193548387,0.03870967741935484,0.02903225806451613,0.054838709677419356,0.05806451612903226,0.06774193548387097,0.016129032258064516,0.041935483870967745,0.054838709677419356,0.2631578947368421,0.4473684210526316,0.3870967741935484,0.21052631578947367,0.07894736842105263,0.2032258064516129,0.05263157894736842,0.2894736842105263,0.15806451612903225,0.0,0.15789473684210525,0.12580645161290321,0.47368421052631576,0.02631578947368421,0.12580645161290321,0.07894736842105263,0.10526315789473684,0.02631578947368421,0.07894736842105263,0.0,-0.05263157894736842,0.07894736842105263,-0.07894736842105263,0.0,0.07894736842105263,0.05263157894736842,0.13157894736842105,0.0,-0.07894736842105263,-0.368421052631579,-0.07894736842105263,-0.02631578947368421,0.0,0.02631578947368421,0.02631578947368421
P23298|CHEMBL4992|Protein,683,34,41,31,33,24,31,45,51,27,36,62,39,19,43,28,28,42,8,16,45,0.014705882352941176,0.07352941176470588,0.029411764705882353,0.029411764705882353,0.0,0.07352941176470588,0.014705882352941176,0.08823529411764706,0.029411764705882353,0.014705882352941176,0.10294117647058823,0.08823529411764706,0.029411764705882353,0.029411764705882353,0.04411764705882353,0.08823529411764706,0.10294117647058823,0.014705882352941176,0.04411764705882353,0.08823529411764706,0.014705882352941176,0.07352941176470588,0.058823529411764705,0.08823529411764706,0.0,0.058823529411764705,0.11764705882352941,0.014705882352941176,0.029411764705882353,0.07352941176470588,0.08823529411764706,0.029411764705882353,0.014705882352941176,0.07352941176470588,0.11764705882352941,0.058823529411764705,0.014705882352941176,0.014705882352941176,0.014705882352941176,0.04411764705882353,0.05850091407678245,0.056672760511883,0.04570383912248629,0.04570383912248629,0.043875685557586835,0.04021937842778794,0.06581352833638025,0.08043875685557587,0.04204753199268738,0.054844606946983544,0.08957952468007313,0.056672760511883,0.029250457038391225,0.06581352833638025,0.031078610603290677,0.03290676416819013,0.062157221206581355,0.010968921389396709,0.021937842778793418,0.06581352833638025,0.3382352941176471,0.3382352941176471,0.396709323583181,0.29411764705882354,0.19117647058823528,0.1809872029250457,0.19117647058823528,0.1323529411764706,0.15539305301645337,0.04411764705882353,0.20588235294117646,0.11151736745886655,0.1323529411764706,0.1323529411764706,0.15539305301645337,0.0,0.0,0.029411764705882353,0.05882352941176471,0.0,-0.01470588235294118,0.10294117647058823,-0.07352941176470588,0.0,0.058823529411764705,-0.014705882352941166,-0.05882352941176471,-0.014705882352941176,0.04411764705882353,0.07352941176470587,-0.02941176470588236,-0.08823529411764705,0.0,-0.029411764705882356,-0.04411764705882353
